roman,target,freq,freq_lang,category,status,notes
phdet,ផ្ដិត,63,km,unclassified,approved,
phdeut,ផ្ដឺតៗ,1,km,unclassified,approved,
phdeutphdak,ផ្ដឺតផ្ដក់,1,km,unclassified,approved,
phdeutphdok,ផ្ដឺតផ្ដក់,1,km,unclassified,approved,
phdiech,ផ្ដៀច,1,km,unclassified,approved,
phdiek,ផ្ដៀក,1,km,unclassified,approved,
phdieng,ផ្ដៀង,1,km,unclassified,approved,
phdiengphdang,ផ្ដៀងផ្ដង,1,km,unclassified,approved,
phdiengphdong,ផ្ដៀងផ្ដង,1,km,unclassified,approved,
phdoam,ផ្ដុំ,149,km,unclassified,approved,
phdoasphdang,ផ្ដោះផ្ដង,1,km,unclassified,approved,
phdoasphdong,ផ្ដោះផ្ដង,1,km,unclassified,approved,
phdom,ផ្ដុំ,149,km,unclassified,approved,
phdontea,ផ្ដន្ទា,30,km,unclassified,approved,
phdos,ផ្ដុស,1,km,unclassified,approved,
phdout,ផ្ដូត,1,km,unclassified,approved,
phduoch,ផ្ដួច,41,km,unclassified,approved,
phduol,ផ្ដួល,390,km,unclassified,approved,
phe,ផេរ,1,km,unclassified,approved,
phe,ភេ,4,km,unclassified,approved,
pheachniyphondar,ភាជនីយភណ្ឌ,1,km,unclassified,approved,
pheachniyphondor,ភាជនីយភណ្ឌ,1,km,unclassified,approved,
pheachnophondar,ភាជនភណ្ឌ,1,km,unclassified,approved,
pheachnophondor,ភាជនភណ្ឌ,1,km,unclassified,approved,
pheachnovises,ភាជនវិសេស,1,km,unclassified,approved,
pheachoneak,ភាជនៈ,1,km,unclassified,approved,
pheak,ភាគ,5163,km,unclassified,approved,
pheak,ភ័ក,1,km,unclassified,approved,
pheakineyy,ភាគិនេយ្យ,1,km,unclassified,approved,
pheakineyyea,ភាគិនេយ្យា,1,km,unclassified,approved,
pheaklait,ភាគល្អិត,12,km,unclassified,approved,
pheakriyea,ភរិយា,1691,km,unclassified,approved,
pheakroy,ភាគរយ,972,km,unclassified,approved,
pheaktech,ភាគតិច,16,km,unclassified,approved,
phean,ភាណ,1,km,unclassified,approved,
phean,ភាន,2,km,unclassified,approved,
pheanavear,ភាណវារ,1,km,unclassified,approved,
pheang,ភាំង,19,km,unclassified,approved,
pheano,ភាណុ,1,km,unclassified,approved,
pheanomea,ភាណុមា,1,km,unclassified,approved,
pheanovear,ភាណវារ,1,km,unclassified,approved,
pheanu,ភានុ,1,km,unclassified,approved,
pheap,ភាព,23278,km,unclassified,approved,
pheaplaor,ភាពល្អ,20,km,unclassified,approved,
pheapyontor,ភាពយន្ត,18,km,unclassified,approved,
phear,ភារ,164,km,unclassified,approved,
phearakech,ភារកិច្ច,66,km,unclassified,approved,
phearea,ភារា,1,km,unclassified,approved,
pheareak,ភារៈ,32,km,unclassified,approved,
phearkechch,ភារកិច្ច,66,km,unclassified,approved,
phearot,ភារត,1,km,unclassified,approved,
pheartayutthor,ភារតយុទ្ធ,1,km,unclassified,approved,
pheartheari,ភារធារី,1,km,unclassified,approved,
pheartheary,ភារធារី,1,km,unclassified,approved,
pheartoyutthor,ភារតយុទ្ធ,1,km,unclassified,approved,
phies,ភៀស,39,km,unclassified,approved,
pheasa,ភាសា,487,km,unclassified,approved,
pheasabrivttaka,ភាសាបរិវត្តកៈ,1,km,unclassified,approved,
pheasabrivttan,ភាសាបរិវត្តន៍,1,km,unclassified,approved,
pheasabrivttoka,ភាសាបរិវត្តកៈ,1,km,unclassified,approved,
pheasabrivtton,ភាសាបរិវត្តន៍,1,km,unclassified,approved,
pheasasas,ភាសាសាស្ត្រ,1,km,unclassified,approved,
pheasasast,ភាសាសាស្ត្រ,1,km,unclassified,approved,
pheaset,ភាសិត,1,km,unclassified,approved,
pheaseth,ភាសិត,1,km,unclassified,approved,
pheasi,ភាស៊ី,1,km,unclassified,approved,
pheata,ភាតា,1,km,unclassified,approved,
pheatobott,ភាតុបុត្ត,1,km,unclassified,approved,
pheatopheap,ភាតុភាព,1,km,unclassified,approved,
pheatropheap,ភាតរភាព,1,km,unclassified,approved,
pheav,ភាវ,9,km,unclassified,approved,
pheavnubnissai,ភាវនូបនិស្ស័យ,1,km,unclassified,approved,
pheavonea,ភាវនា,1,km,unclassified,approved,
pheavorub,ភាវរូប,1,km,unclassified,approved,
pheay,ភាយ,60,km,unclassified,approved,
phechchorub,ភេជ្ជរូប,1,km,unclassified,approved,
pheh,ផេះ,30,km,unclassified,approved,
phei,ភ័យ,457,km,unclassified,approved,
phekiyea,ភរិយា,1691,km,unclassified,approved,
phel,ភេល,1,km,unclassified,approved,
phen,ផែន,1330,km,unclassified,approved,
pheng,ផេង,108,km,unclassified,approved,
phenkar,ផែនការ,185,km,unclassified,approved,
pheraveak,ភេរវៈ,1,km,unclassified,approved,
