roman,target,freq,freq_lang,category,status,notes
gomrong,គម្រង,2,km,unclassified,approved,
gomrong,គម្រោង,2227,km,unclassified,approved,
gomrouk,គម្រក់,2,km,unclassified,approved,
gomruok,គម្រក់,2,km,unclassified,approved,
gon,គណ,82,km,unclassified,approved,
gon,គន,3,km,unclassified,approved,
gonabak,គណបក្ស,22,km,unclassified,approved,
gonakmebroyouk,គណៈមេប្រយោគ,1,km,unclassified,approved,
gong,គង,56,km,unclassified,approved,
gong,គង់,667,km,unclassified,approved,
gongkea,គង្គា,6,km,unclassified,approved,
gongkean,គង្គាន,1,km,unclassified,approved,
gongkuon,គង្គួន,1,km,unclassified,approved,
gongnov,គង់នៅ,1,km,unclassified,approved,
gongpisei,គងពិសី,1,km,unclassified,approved,
gongtae,គង់តែ,9,km,unclassified,approved,
gongveal,គង្វាល,17,km,unclassified,approved,
gongvong,គង់វង្ស,1,km,unclassified,approved,
gonkur,គន់គូរ,1,km,unclassified,approved,
gonleak,គន្លាក់,6,km,unclassified,approved,
gonleakaaacham,គន្លាក់អាចម៍,1,km,unclassified,approved,
gonleakach,គន្លាក់អាចម៍,1,km,unclassified,approved,
gonleakknlaun,គន្លាក់គន្លើន,1,km,unclassified,approved,
gonleakoaachom,គន្លាក់អាចម៍,1,km,unclassified,approved,
gonleas,គន្លាស់,1,km,unclassified,approved,
gonleasknloung,គន្លាស់គន្លោង,1,km,unclassified,approved,
gonleuh,គន្លឹះ,183,km,unclassified,approved,
gonlikgonleak,គន្លិកគន្លាក់,1,km,unclassified,approved,
gonlikgunleak,គន្លិកគន្លាក់,1,km,unclassified,approved,
gonlikkonleak,គន្លិកគន្លាក់,1,km,unclassified,approved,
gonloas,គន្លាស់,1,km,unclassified,approved,
gonloasknloung,គន្លាស់គន្លោង,1,km,unclassified,approved,
gonlong,គន្លង,255,km,unclassified,approved,
gonlors,គន្លាស់,1,km,unclassified,approved,
gonlorsknloung,គន្លាស់គន្លោង,1,km,unclassified,approved,
gonloung,គន្លោង,1,km,unclassified,approved,
gonlueeah,គន្លឹះ,183,km,unclassified,approved,
gonlueh,គន្លឹះ,183,km,unclassified,approved,
gonokur,គន់គូរ,1,km,unclassified,approved,
gontheak,គន្ថៈ,1,km,unclassified,approved,
gonthei,គណ្ឋី,1,km,unclassified,approved,
gonthob,គន្ធព្វ,1,km,unclassified,approved,
gonthop,គន្ធព្វ,1,km,unclassified,approved,
gonthorachana,គន្ថរចនា,1,km,unclassified,approved,
gonthorachanachar,គន្ថរចនាចារ្យ,1,km,unclassified,approved,
gonthorachonachar,គន្ថរចនាចារ្យ,1,km,unclassified,approved,
gonthorochana,គន្ថរចនា,1,km,unclassified,approved,
gonthothureak,គន្ថធុរៈ,1,km,unclassified,approved,
gophr,គភ៌,63,km,unclassified,approved,
gor,គភ៌,63,km,unclassified,approved,
gor,គរ,463,km,unclassified,approved,
gorbbei,គប្បី,71,km,unclassified,approved,
gork,គក,17,km,unclassified,approved,
gormtror,គាំទ្រ,8522,km,unclassified,approved,
gorob,គោរព,575,km,unclassified,approved,
gorop,គោរព,575,km,unclassified,approved,
goroha,គរហា,1,km,unclassified,approved,
gorokouk,គរគោក,1,km,unclassified,approved,
gors,គាស់,211,km,unclassified,approved,
gort,គាត់,12213,km,unclassified,approved,
goru,គរុ,1,km,unclassified,approved,
gorukaosal,គរុកោសល្យ,1,km,unclassified,approved,
gorukaosol,គរុកោសល្យ,1,km,unclassified,approved,
goruphondar,គរុភណ្ឌ,1,km,unclassified,approved,
goruphondor,គរុភណ្ឌ,1,km,unclassified,approved,
gorusers,គរុសិស្ស,4,km,unclassified,approved,
gorutous,គរុទោស,1,km,unclassified,approved,
goruvichea,គរុវិជ្ជា,1,km,unclassified,approved,
got,គត់,406,km,unclassified,approved,
got,គាត់,12213,km,unclassified,approved,
gotamot,គត់មត់,1,km,unclassified,approved,
gotmot,គត់មត់,1,km,unclassified,approved,
gotomot,គត់មត់,1,km,unclassified,approved,
gouba,គោបា,1,km,unclassified,approved,
goubal,គោបាល,1,km,unclassified,approved,
gouchar,គោចរ,32,km,unclassified,approved,
gouchhmat,គោឆ្មាត់,1,km,unclassified,approved,
gouchor,គោចរ,32,km,unclassified,approved,
gouhie,គោហៀ,1,km,unclassified,approved,
gouhmar,គោហ្ម,1,km,unclassified,approved,
gouhmor,គោហ្ម,1,km,unclassified,approved,
gouk,គក់,78,km,unclassified,approved,
goukheatak,គោឃាតក៍,1,km,unclassified,approved,
goukheatdthan,គោឃាតដ្ឋាន,1,km,unclassified,approved,
goukheatkamm,គោឃាតកម្ម,1,km,unclassified,approved,
goukheatkomm,គោឃាតកម្ម,1,km,unclassified,approved,
goukheatok,គោឃាតក៍,1,km,unclassified,approved,
goukheatsthan,គោឃាតស្ថាន,1,km,unclassified,approved,
goukhmear,គោខ្មែរ,1,km,unclassified,approved,
goulbamnang,គោលបំណង,1,km,unclassified,approved,
goulbamnong,គោលបំណង,1,km,unclassified,approved,
goulbay,គោល្បាយ,1,km,unclassified,approved,
goulcharuek,គោលចារឹក,1,km,unclassified,approved,
goulka,គោលការណ៍,266,km,unclassified,approved,
goulout,គោលោត,1,km,unclassified,approved,
goum,គោម,18,km,unclassified,approved,
goum,គោម៉,1,km,unclassified,approved,
goumey,គោម័យ,1,km,unclassified,approved,
goumhaoh,គោមហោះ,1,km,unclassified,approved,
goumhoul,គោមហូល,1,km,unclassified,approved,
goumpuosthlan,គោមពស់ថ្លាន់,1,km,unclassified,approved,
goumuoy,គោមួយ,7,km,unclassified,approved,
goumutrar,គោមូត្រ,1,km,unclassified,approved,
goumutror,គោមូត្រ,1,km,unclassified,approved,
goung,គោង,1,km,unclassified,approved,
goung,គោងៗ,1,km,unclassified,approved,
gouprey,គោព្រៃ,1,km,unclassified,approved,
goupros,គោព្រោះ,1,km,unclassified,approved,
gour,គួរ,12496,km,unclassified,approved,
goureat,គោរាត,1,km,unclassified,approved,
gourkkha,គោរក្ខា,1,km,unclassified,approved,
gourkkhakamm,គោរក្ខកម្ម,1,km,unclassified,approved,
gourkkhokomm,គោរក្ខកម្ម,1,km,unclassified,approved,
gourmongea,គោរមងារ,1,km,unclassified,approved,
gourmongear,គោរមងារ,1,km,unclassified,approved,
gourom,គោរម,1,km,unclassified,approved,
gouros,គោរស,1,km,unclassified,approved,
gousiem,គោសៀម,1,km,unclassified,approved,
gout,គោត,1,km,unclassified,approved,
goutam,គោតម,1,km,unclassified,approved,
gouteavori,គោទាវរី,1,km,unclassified,approved,
gouthik,គោធិក,1,km,unclassified,approved,
goutmokoutt,គោតមគោត្ត,1,km,unclassified,approved,
goutmoputth,គោតមពុទ្ធ,1,km,unclassified,approved,
goutom,គោតម,1,km,unclassified,approved,
goutrakoul,គោត្រកូល,1,km,unclassified,approved,
goutraphu,គោត្រភូ,1,km,unclassified,approved,
goutrar,គោត្រ,1,km,unclassified,approved,
goutrokoul,គោត្រកូល,1,km,unclassified,approved,
goutrophu,គោត្រភូ,1,km,unclassified,approved,
goutror,គោត្រ,1,km,unclassified,approved,
goutrphunhean,គោត្រភូញាណ,1,km,unclassified,approved,
goutrphusang,គោត្រភូសង្ឃ,1,km,unclassified,approved,
goutrphusong,គោត្រភូសង្ឃ,1,km,unclassified,approved,
goutt,គោត្ត,1,km,unclassified,approved,
gouttaneam,គោត្តនាម,1,km,unclassified,approved,
gouttoneam,គោត្តនាម,1,km,unclassified,approved,
gouvott,គោវត្ត,1,km,unclassified,approved,
gouyon,គោយន្ត,12,km,unclassified,approved,
goy,គយ,137,km,unclassified,approved,
goyokhloam,គយឃ្លាំ,1,km,unclassified,approved,
