roman,target,freq,freq_lang,category,status,notes
changheay,ចង្ហាយ,1,km,unclassified,approved,
changhur,ចង្ហូរ,3,km,unclassified,approved,
changiet,ចង្អៀត,66,km,unclassified,approved,
changjerng,ចាំងជើង,1,km,unclassified,approved,
changjaung,ចាំងជើង,1,km,unclassified,approved,
changjeung,ចាំងជើង,1,km,unclassified,approved,
changkamm,ចងកម្ម,2,km,unclassified,approved,
changkar,ចងការ,1,km,unclassified,approved,
changkea,ចង្កា,75,km,unclassified,approved,
changkeak,ចង្កាក់,11,km,unclassified,approved,
changkeh,ចង្កេះ,258,km,unclassified,approved,
changkiel,ចង្កៀល,1,km,unclassified,approved,
changkielkhyang,ចង្កៀលខ្យង,1,km,unclassified,approved,
changkieng,ចង្កៀង,41,km,unclassified,approved,
changkies,ចង្កៀស,1,km,unclassified,approved,
changkoum,ចង្កោម,16,km,unclassified,approved,
changkran,ចង្ក្រាន,18,km,unclassified,approved,
changkrang,ចងក្រង,5,km,unclassified,approved,
changkrang,ចង្គ្រាង,1,km,unclassified,approved,
changkroas,ចង្គ្រាស់,1,km,unclassified,approved,
changkrok,ចង្គ្រក់,1,km,unclassified,approved,
changkrom,ចង្ក្រម,1,km,unclassified,approved,
changkrong,ចង្ក្រង់,1,km,unclassified,approved,
changkrongsva,ចង្ក្រង់ស្វា,1,km,unclassified,approved,
changkrot,ចង្ក្រត់,1,km,unclassified,approved,
changkroung,ចង្គ្រោង,1,km,unclassified,approved,
changkrung,ចង្គ្រុង,1,km,unclassified,approved,
changkueeah,ចង្កឹះ,44,km,unclassified,approved,
changkulonei,ចង្កុលណី,1,km,unclassified,approved,
changkum,ចង្កូម,6,km,unclassified,approved,
changkum,ចង្កំ,1,km,unclassified,approved,
changkumska,ចង្កូមស្កា,1,km,unclassified,approved,
changkuoy,ចង្កួយ,1,km,unclassified,approved,
changkut,ចង្កូត,102,km,unclassified,approved,
changnang,ចាងណាង,1,km,unclassified,approved,
changol,ចង្អុល,95,km,unclassified,approved,
changoldai,ចង្អុលដៃ,1,km,unclassified,approved,
changolkhmaoch,ចង្អុលខ្មោច,1,km,unclassified,approved,
changponth,ចងពន្ធ,1,km,unclassified,approved,
changpung,ចងពុង,1,km,unclassified,approved,
changrai,ចង្រៃ,27,km,unclassified,approved,
changray,ចង្រៃ,27,km,unclassified,approved,
changrit,ចង្រិត,1,km,unclassified,approved,
changrob,ចង្រប់,1,km,unclassified,approved,
changrok,ចង្រក,1,km,unclassified,approved,
changsamroung,ចងសំរោង,1,km,unclassified,approved,
changtae,ចង់តែ,18,km,unclassified,approved,
changva,ចង្វា,38,km,unclassified,approved,
changvaek,ចង្វែក,1,km,unclassified,approved,
changvak,ចង្វាក់,228,km,unclassified,approved,
changvang,ចាងវ៉ាង,1,km,unclassified,approved,
changvay,ចង្វាយ,1,km,unclassified,approved,
chanh,ចាញ់,2409,km,unclassified,approved,
chankakte,ចន្ទគតិ,1,km,unclassified,approved,
chankeakte,ចន្ទគតិ,1,km,unclassified,approved,
chankotekal,ចន្ទគតិកាល,1,km,unclassified,approved,
chanlekha,ចន្ទលេខា,1,km,unclassified,approved,
