roman,target,freq,freq_lang,category,status,notes
ryn,ឫណ,1,km,unclassified,approved,
rys,ឫស,42,km,unclassified,approved,
rysadei,ឫសដី,1,km,unclassified,approved,
rysadoung,ឫសដូង,1,km,unclassified,approved,
rysadoungobat,ឫសដូងបាត,1,km,unclassified,approved,
rysaph,ឫសភ,1,km,unclassified,approved,
rysdei,ឫស្ដី,1,km,unclassified,approved,
rysei,ឫសី,1,km,unclassified,approved,
ryseiblaengosar,ឫសីប្លែងសារ,1,km,unclassified,approved,
ryseiphsamsrech,ឫសីផ្សំស្រេច,1,km,unclassified,approved,
rysodei,ឫសដី,1,km,unclassified,approved,
rysodoung,ឫសដូង,1,km,unclassified,approved,
rysodoungobat,ឫសដូងបាត,1,km,unclassified,approved,
rysoph,ឫសភ,1,km,unclassified,approved,
ryssei,ឫស្សី,113,km,unclassified,approved,
rysya,ឫស្យា,1,km,unclassified,approved,
ryt,ឫត,1,km,unclassified,approved,
ryteyea,ឫតិយា,1,km,unclassified,approved,
ryto,ឫតុ,1,km,unclassified,approved,
rytthea,ឫទ្ធា,1,km,unclassified,approved,
ryttheanupheap,ឫទ្ធានុភាព,1,km,unclassified,approved,
rytthi,ឫទ្ធិ,6,km,unclassified,approved,
rytthor,ឫទ្ធ,1,km,unclassified,approved,
s_ab,ស៊ប់,1,km,unclassified,rejected,
s_an,ស៊ន,116,km,unclassified,rejected,
s_asakrolos,ស៊សគ្រលស,1,km,unclassified,rejected,
s_ay,ស៊យ,45,km,unclassified,rejected,
sa,សា,3427,km,unclassified,approved,
sa,សារ,11998,km,unclassified,approved,
sa,សាលា,1825,km,unclassified,rejected,
sa,ស្អា,7,km,unclassified,approved,
saa,ស្អា,7,km,unclassified,approved,
saab,ស្អប់,211,km,unclassified,approved,
saab,ស្អាប់,10,km,unclassified,approved,
saaek,ស្អែក,283,km,unclassified,approved,
saael,ស្អែល,1,km,unclassified,approved,
saak,ស្អក,16,km,unclassified,approved,
saam,ស្អំ,49,km,unclassified,approved,
saan,ស្អាន,1,km,unclassified,approved,
saang,ស្អាង,38,km,unclassified,approved,
saatbat,ស្អាតបាត,1,km,unclassified,approved,
saay,ស្អយ,1,km,unclassified,approved,
sab,សប,14,km,unclassified,approved,
sab,សប់,6,km,unclassified,approved,
sab,សាប,63,km,unclassified,approved,
sab,សាប់,10,km,unclassified,approved,
sab,ស៊ប់,1,km,unclassified,approved,
sabal,សាបាល,1,km,unclassified,approved,
saban,សាបាន,1,km,unclassified,approved,
sabataiy,សាបតៃយ,1,km,unclassified,approved,
sabath,សបថ,1,km,unclassified,approved,
sabattajon,សបត្តជន,1,km,unclassified,approved,
sabay,សប្បាយ,1354,km,unclassified,approved,
sabb,សប្ប,1,km,unclassified,approved,
sabbadepheak,សប្បដិភាគ,1,km,unclassified,approved,
sabbadephey,សប្បដិភ័យ,1,km,unclassified,approved,
sabbathon,សប្បធន់,1,km,unclassified,approved,
sabbe,សប្បិ,1,km,unclassified,approved,
sabboris,សប្បុរិស,1,km,unclassified,approved,
sabboros,សប្បុរស,138,km,unclassified,approved,
sabborsathor,សប្បុរសធម៌,11,km,unclassified,approved,
sabda,សប្ដ,1,km,unclassified,approved,
sabda,សប្ត,1,km,unclassified,rejected,
sabotaiy,សាបតៃយ,1,km,unclassified,approved,
sabroleab,សាបរលាប,8,km,unclassified,approved,
sabtabrakaron,សប្តប្រករណ៍,1,km,unclassified,approved,
sabteyy,សាបតេយ្យ,1,km,unclassified,approved,
sabu,សប៊ូ,1,km,unclassified,approved,
sabu,សាប៊ូ,124,km,unclassified,approved,
sach,សាច,10,km,unclassified,approved,
sach,សាច់,3759,km,unclassified,approved,
sachachur,សាច់ជូរ,1,km,unclassified,approved,
sachanheate,សាច់ញាតិ,191,km,unclassified,approved,
sachch,សច្ច,1,km,unclassified,approved,
sachcha,សច្ចា,12,km,unclassified,approved,
sachchabranethean,សច្ចាប្រណិធាន,1,km,unclassified,approved,
sachchang,សច្ចំ,1,km,unclassified,approved,
sachchathidthan,សច្ចាធិដ្ឋាន,1,km,unclassified,approved,
sachchhanta,សច្ឆន្ទ,1,km,unclassified,approved,
sachchhekeriya,សច្ឆិកិរិយា,1,km,unclassified,approved,
sachettaka,សចិត្តកៈ,1,km,unclassified,approved,
sachi,សាជី,34,km,unclassified,approved,
sachochur,សាច់ជូរ,1,km,unclassified,approved,
sachonheate,សាច់ញាតិ,191,km,unclassified,approved,
sachur,សាជូរ,1,km,unclassified,approved,
sadach,ស្ដេច,134,km,unclassified,approved,
sadak,សាដក,1,km,unclassified,rejected,
sadan,សាដាន,1,km,unclassified,approved,
sadayus,សដាយុស,1,km,unclassified,approved,
sadeangkor,សឌាង្គ,1,km,unclassified,approved,
sadiev,សាដៀវ,1,km,unclassified,approved,
sadok,សាដក,1,km,unclassified,approved,
sadouv,សដូវ,1,km,unclassified,approved,
sae,សែ,79,km,unclassified,approved,
sae,ស៊ែ,117,km,unclassified,approved,
saeach,ស្អៀច,1,km,unclassified,approved,
saeahpphleaeeah,ស៊ែះពភ្លែះ,1,km,unclassified,approved,
saeda,សែដា,1,km,unclassified,approved,
saehpphlaeh,ស៊ែះពភ្លែះ,1,km,unclassified,approved,
saei,ស្អី,13,km,unclassified,approved,
saek,សែក,2,km,unclassified,approved,
saek,ស្អេក,7,km,unclassified,approved,
saek,ស្អែក,283,km,unclassified,approved,
sael,ស្អែល,1,km,unclassified,approved,
saem,ស៊ែម,1,km,unclassified,approved,
saen,សែន,1995,km,unclassified,approved,
saen,សែន្យ,1,km,unclassified,approved,
saenbat,សែនបទ,1,km,unclassified,approved,
saenbot,សែនបទ,1,km,unclassified,approved,
saeng,សែង,43,km,unclassified,approved,
saengpreahaatit,សែងព្រះអាទិត្យ,1,km,unclassified,approved,
saentvan,សែនត្វ័ន,1,km,unclassified,approved,
saentvi,សែនទ្វី,1,km,unclassified,approved,
saeseb,សែសិប,2,km,unclassified,approved,
saeskromeaes,ស៊ែសគ្រមែស,1,km,unclassified,approved,
saet,សែត,34,km,unclassified,approved,
saet,ស្អិត,264,km,unclassified,approved,
saetanhchong,សែតអញ្ជង់,1,km,unclassified,approved,
saetarng,ស្អិតស្អាង,1,km,unclassified,approved,
saetonhchong,សែតអញ្ជង់,1,km,unclassified,approved,
saetsaang,ស្អិតស្អាង,1,km,unclassified,approved,
saeu,សើ,148,km,unclassified,approved,
saeub,ស៊ើប,233,km,unclassified,approved,
saeubkar,ស៊ើបការណ៍,33,km,unclassified,approved,
saeuk,សើក,1,km,unclassified,approved,
saeuk,ស៊ើកៗ,1,km,unclassified,approved,
saeukbablaeuk,សើកប៉ប្លើក,1,km,unclassified,approved,
saeukbabraeuk,សើកប៉ប្រើក,1,km,unclassified,approved,
saeukboblaeuk,សើកប៉ប្លើក,1,km,unclassified,approved,
saeukbobraeuk,សើកប៉ប្រើក,1,km,unclassified,approved,
saeukmomauk,ស៊ើកមមើក,1,km,unclassified,approved,
saeukpopauk,ស៊ើកពពើក,1,km,unclassified,approved,
saeukpophlauk,ស៊ើកពភ្លើក,1,km,unclassified,approved,
saeuktraeuk,សើកត្រើក,1,km,unclassified,approved,
saeum,សើម,95,km,unclassified,approved,
saeumkokraum,ស៊ើមគគ្រើម,1,km,unclassified,approved,
saeun,សើន,1,km,unclassified,approved,
saeungmomaeung,សើងមម៉ើង,1,km,unclassified,approved,
saeungomaung,ស៊ើងមើង,1,km,unclassified,approved,
saeungtraung,ស៊ើងទ្រើង,1,km,unclassified,approved,
saeurau,សើរើ,2,km,unclassified,approved,
saeuskromaus,ស៊ើសគ្រមើស,1,km,unclassified,approved,
saeuvaeu,សើវ៉ើ,1,km,unclassified,approved,
saeuy,សើយ,5,km,unclassified,approved,
saey,ស្អី,13,km,unclassified,approved,
sah,សហ,100,km,unclassified,approved,
saha,សហ,100,km,unclassified,approved,
saha,សហា,1,km,unclassified,approved,
sahabracheacheate,សហប្រជាជាតិ,7,km,unclassified,approved,
