roman,target,freq,freq_lang,category,status,notes
staniksat,ស្តនិកសត្វ,1,km,unclassified,approved,
stao,ស្តោ,1,km,unclassified,approved,
staoh,ស្ទោះ,1,km,unclassified,approved,
staok,ស្តោក,1,km,unclassified,approved,
staok,ស្ទោក,1,km,unclassified,approved,
staomneakar,ស្តោមនាការ,1,km,unclassified,approved,
staong,ស្ទោង,9,km,unclassified,approved,
stat,ស្តត,1,km,unclassified,approved,
stat,ស្ទាត់,61,km,unclassified,approved,
stav,ស្ទាវ,41,km,unclassified,approved,
steav,ស្ទាវ,41,km,unclassified,approved,
steh,ស្ទេះ,1,km,unclassified,approved,
steik,ស្ទីក,40,km,unclassified,approved,
stel,ស្ទិល,1,km,unclassified,approved,
steng,ស្ទេង,1,km,unclassified,approved,
stenh,ស្ទេញ,1,km,unclassified,approved,
steoung,ស្ទឹង,479,km,unclassified,approved,
ster,ស្ទើរ,1492,km,unclassified,approved,
sterng,ស្ទឹង,479,km,unclassified,approved,
stertae,ស្ទើរតែ,394,km,unclassified,approved,
stertea,ស្ទើរតែ,394,km,unclassified,approved,
stet,ស្តេត,1,km,unclassified,approved,
stetea,ស្ទើរតែ,394,km,unclassified,approved,
steung,ស្ទឹង,479,km,unclassified,approved,
steungtreng,ស្ទឹងត្រែង,1,km,unclassified,approved,
steur,ស្ទើរ,1492,km,unclassified,approved,
sthaban,ស្ថាប័ន,1,km,unclassified,approved,
sthabaneak,ស្ថាបនៈ,1,km,unclassified,approved,
sthabanik,ស្ថាបនិក,1,km,unclassified,approved,
sthabnika,ស្ថាបនិកា,1,km,unclassified,approved,
sthabnokamm,ស្ថាបនកម្ម,1,km,unclassified,approved,
sthabnokomm,ស្ថាបនកម្ម,1,km,unclassified,approved,
sthaboneak,ស្ថាបនៈ,1,km,unclassified,approved,
sthabonik,ស្ថាបនិក,1,km,unclassified,approved,
sthan,ស្ថាន,2542,km,unclassified,approved,
sthaniy,ស្ថានីយ,84,km,unclassified,approved,
sthankar,ស្ថានការណ៍,125,km,unclassified,approved,
sthantut,ស្ថានទូត,1,km,unclassified,approved,
sthapor,ស្ថាពរ,15,km,unclassified,approved,
sthavireak,ស្ថវិរៈ,1,km,unclassified,approved,
sthavor,ស្ថាវរ,1,km,unclassified,approved,
sther,ស្ថិរ,1,km,unclassified,approved,
stheropheap,ស្ថិរភាព,48,km,unclassified,approved,
sthet,ស្ថិត,1,km,unclassified,approved,
sthete,ស្ថិតិ,99,km,unclassified,approved,
sthovireak,ស្ថវិរៈ,1,km,unclassified,approved,
stieng,ស្ទៀង,1,km,unclassified,approved,
stirng,ស្ទឹង,479,km,unclassified,approved,
stob,ស្ទប,1,km,unclassified,approved,
stob,ស្ទប់,1,km,unclassified,approved,
stoek,ស្តឹក,1,km,unclassified,approved,
stoel,ស្ទឹល,1,km,unclassified,approved,
stoem,ស្ទឹម,1,km,unclassified,approved,
stoeng,ស្ទឹង,479,km,unclassified,approved,
stoh,ស្ទុះ,171,km,unclassified,approved,
stok,ស្តុក,229,km,unclassified,approved,
stok,ស្ទក់,3,km,unclassified,approved,
stol,ស្តុល,1,km,unclassified,approved,
stol,ស្ទល,1,km,unclassified,approved,
stol,ស្ទល់,1,km,unclassified,approved,
stol,ស្ទុលៗ,1,km,unclassified,approved,
ston,ស្ទន់,1,km,unclassified,approved,
stong,ស្តង់,1,km,unclassified,approved,
stong,ស្ទង,1,km,unclassified,approved,
stong,ស្ទង់,198,km,unclassified,approved,
stong,ស្ទុង,1,km,unclassified,approved,
storng,ស្តង់,1,km,unclassified,approved,
stot,ស្តត,1,km,unclassified,approved,
stote,ស្តុតិ,1,km,unclassified,approved,
stoub,ស្តូប,8,km,unclassified,approved,
stoubak,ស្តូបៈ,1,km,unclassified,approved,
stouch,ស្ទូច,50,km,unclassified,approved,
stouchtrei,ស្ទូចត្រី,6,km,unclassified,approved,
stoung,ស្ទូង,12,km,unclassified,approved,
stour,ស្ទូរ,1,km,unclassified,approved,
strei,ស្ត្រី,2318,km,unclassified,approved,
strey,ស្ត្រី,2318,km,unclassified,approved,
stta,ស្ទា,125,km,unclassified,approved,
sttab,ស្ទប,1,km,unclassified,approved,
sttab,ស្ទប់,1,km,unclassified,approved,
sttae,ស្ទែ,1,km,unclassified,approved,
sttaeh,ស្ទែះ,1,km,unclassified,approved,
sttael,ស្ទែល,1,km,unclassified,approved,
sttaeng,ស្ទាំង,2,km,unclassified,approved,
sttaet,ស្ទែត,1,km,unclassified,approved,
sttaeung,ស្ទើង,1,km,unclassified,approved,
sttaeunh,ស្ទើញ,1,km,unclassified,approved,
sttaeurkamnaeut,ស្ទើរកំណើត,1,km,unclassified,approved,
sttaeurokaoh,ស្ទើរកោះ,1,km,unclassified,approved,
sttaeut,ស្ទើត,2,km,unclassified,approved,
sttah,ស្ទះ,303,km,unclassified,approved,
sttak,ស្ទក់,3,km,unclassified,approved,
sttak,ស្ទាក់,117,km,unclassified,approved,
sttakastaeur,ស្ទាក់ស្ទើរ,1,km,unclassified,approved,
sttakostaeur,ស្ទាក់ស្ទើរ,1,km,unclassified,approved,
sttal,ស្ទល,1,km,unclassified,approved,
sttal,ស្ទល់,1,km,unclassified,approved,
sttam,ស្ទំ,1,km,unclassified,approved,
sttan,ស្ទន់,1,km,unclassified,approved,
sttang,ស្ទង,1,km,unclassified,approved,
sttang,ស្ទង់,198,km,unclassified,approved,
sttanghaeur,ស្ទាំងហើរ,1,km,unclassified,approved,
sttanh,ស្ទាញ,1,km,unclassified,approved,
sttaong,ស្ទោង,9,km,unclassified,approved,
sttav,ស្ទាវ,41,km,unclassified,rejected,
stteab,ស្ទាប,68,km,unclassified,approved,
stteav,ស្ទាវ,41,km,unclassified,approved,
stteh,ស្ទេះ,1,km,unclassified,approved,
sttei,ស្ទៃ,1,km,unclassified,approved,
sttel,ស្ទិល,1,km,unclassified,approved,
stteng,ស្ទេង,1,km,unclassified,approved,
sttenh,ស្ទេញ,1,km,unclassified,approved,
stteoung,ស្ទឹង,479,km,unclassified,approved,
stter,ស្ទើរ,1492,km,unclassified,approved,
stterng,ស្ទឹង,479,km,unclassified,approved,
sttertae,ស្ទើរតែ,394,km,unclassified,approved,
stteurtae,ស្ទើរតែ,394,km,unclassified,approved,
sttieng,ស្ទៀង,1,km,unclassified,approved,
sttik,ស្ទីក,40,km,unclassified,approved,
sttirng,ស្ទឹង,479,km,unclassified,approved,
sttoal,ស្ទាល់,3,km,unclassified,approved,
sttoat,ស្ទាត់,61,km,unclassified,approved,
sttob,ស្ទប,1,km,unclassified,approved,
sttob,ស្ទប់,1,km,unclassified,approved,
sttoel,ស្ទឹល,1,km,unclassified,approved,
