roman,target,freq,freq_lang,category,status,notes
chroleh,ច្រឡេះ,1,km,unclassified,approved,
chroleum,ច្រឡឺម,1,km,unclassified,approved,
chroloeng,ច្រឡឹង,145,km,unclassified,approved,
chrolong,ច្រឡុង,1,km,unclassified,approved,
chrolouk,ច្រឡូក,1,km,unclassified,approved,
chrom,ច្រម,1,km,unclassified,approved,
chrom,ច្រុមៗ,1,km,unclassified,approved,
chromich,ច្រមិច,1,km,unclassified,approved,
chromok,ច្រមក់,1,km,unclassified,approved,
chromuh,ច្រមុះ,112,km,unclassified,approved,
chromul,ច្រមូល,1,km,unclassified,approved,
chromunh,ច្រមូញ,1,km,unclassified,approved,
chromuon,ច្រមួន,1,km,unclassified,approved,
chronaen,ច្រណែន,145,km,unclassified,approved,
chrong,ច្រង់,1,km,unclassified,approved,
chrong,ច្រុង,1,km,unclassified,approved,
chrongang,ច្រងាំង,1,km,unclassified,approved,
chrongeabchrongil,ច្រងាប់ច្រងិល,1,km,unclassified,approved,
chrongeam,ច្រងាម,1,km,unclassified,approved,
chrongengchrongang,ច្រងេងច្រងាង,1,km,unclassified,approved,
chrongok,ច្រងក់,1,km,unclassified,approved,
chrongou,ច្រងោ,1,km,unclassified,approved,
chronguv,ច្រងូវ,1,km,unclassified,approved,
chronieng,ច្រនៀង,1,km,unclassified,approved,
chronuoch,ច្រនួច,1,km,unclassified,approved,
chropaung,ច្រពើង,1,km,unclassified,approved,
chropaus,ច្រពើស,1,km,unclassified,approved,
chros,ច្រសៗ,1,km,unclassified,approved,
chrot,ច្រត់,30,km,unclassified,approved,
chrotnongkoal,ច្រត់នង្គ័ល,1,km,unclassified,approved,
chrouch,ច្រូច,4,km,unclassified,approved,
chroung,ច្រូង,2,km,unclassified,approved,
chrout,ច្រូត,7,km,unclassified,approved,
chrovaeb,ច្រវែប,1,km,unclassified,approved,
chrovea,ច្រវា,2,km,unclassified,approved,
chroveab,ច្រវាប,1,km,unclassified,approved,
chroveak,ច្រវាក់,6,km,unclassified,approved,
chroveat,ច្រវាត់,1,km,unclassified,approved,
chroveh,ច្រវេះ,1,km,unclassified,approved,
chrovuoh,ច្រវោះ,1,km,unclassified,approved,
chruoch,ច្រួច,1,km,unclassified,approved,
chruol,ច្រួល,1,km,unclassified,approved,
chuch,ចុច,549,km,unclassified,approved,
chuch,ចំណុច,1945,km,unclassified,approved,
chum,ជំ,510,km,unclassified,approved,
chumnger,ជំងឺ,10833,km,unclassified,approved,
chumngeu,ជំងឺ,10833,km,unclassified,approved,
chumngueu,ជំងឺ,10833,km,unclassified,approved,
chun,ជន,11201,km,unclassified,approved,
chung,ចុង,4961,km,unclassified,approved,
chuob,ចួប,1,km,unclassified,approved,
chuon,ចួន,3,km,unclassified,approved,
chveng,ឆ្វេង,519,km,unclassified,approved,
chyot,ច្យុត,11,km,unclassified,approved,
chyot,ច្យុតិ,1,km,unclassified,approved,
ckut,ឆ្កួត,67,km,unclassified,approved,
cochinchina,កូសាំងស៊ីន,1,km,names,approved,
codivoire,កូតឌីវ័រ,1,km,unclassified,approved,
college,វិទ្យាល័យ,1,km,unclassified,rejected,
colombia,កូឡុំប៊ី,1,km,unclassified,approved,
comoros,កូម៉ូរ៉ូ,1,km,unclassified,approved,
comoros,កូម័រ,1,km,unclassified,approved,
computer,កុំព្យូទ័រ,1,km,unclassified,approved,
congo,កុងហ្គោ,1,km,unclassified,approved,
costarica,កូស្តារីកា,1,km,places,approved,
covid,កូវីដ,1,km,unclassified,approved,
croatia,ក្រូអាត,1,km,unclassified,approved,
cuba,គុយបា,1,km,unclassified,approved,
cyprus,ស៊ីប,1,km,unclassified,approved,
czech,​ឆែក,1,km,unclassified,approved,
cotedivoire,កូតឌីវ័រ,1,km,unclassified,approved,
da,ដា,2064,km,unclassified,approved,
daab,ដាប,30,km,unclassified,approved,
dab,ដប,258,km,unclassified,approved,
dab,ដប់,59,km,unclassified,approved,
dab,ដាប់,882,km,unclassified,approved,
dabtiem,ដបទៀម,1,km,unclassified,approved,
dach,ដាច,5,km,unclassified,approved,
dach,ដាច់,2674,km,unclassified,approved,
dados,ដដុស,1,km,unclassified,approved,
dae,ដែរ,21786,km,unclassified,approved,
daek,ដែក,799,km,unclassified,approved,
dael,ដែល,98472,km,unclassified,approved,
daen,ដែន,1144,km,unclassified,approved,
daeng,ដែង,66,km,unclassified,approved,
daeurhaeur,ដើរហើរ,1,km,unclassified,approved,
daeurtea,ដើរទា,1,km,unclassified,approved,
daeurtes,ដើរទេស,1,km,unclassified,approved,
daeurtuo,ដើរតួ,1,km,unclassified,approved,
dahaeuy,ដ៏ហើយ,1,km,unclassified,approved,
dai,ដៃ,7842,km,unclassified,approved,
daikaev,ដៃកែវ,1,km,unclassified,approved,
daikhla,ដៃខ្លា,1,km,unclassified,approved,
dairhat,ដៃរហាត់,1,km,unclassified,approved,
dairogiem,ដៃរគៀម,1,km,unclassified,approved,
daironaeng,ដៃរណែង,1,km,unclassified,approved,
daisva,ដៃស្វា,1,km,unclassified,approved,
daj,ដាច់,2674,km,unclassified,approved,
dak,ដក់,108,km,unclassified,approved,
dak,ដាក់,8027,km,unclassified,approved,
dakakhem,ដកខិម,1,km,unclassified,approved,
dakakhlea,ដកឃ្លា,2,km,unclassified,approved,
dakakoam,ដកគាំ,1,km,unclassified,approved,
dakchant,ដកចន្ទន៍,1,km,unclassified,approved,
dakdoea,ដក់ដឿ,1,km,unclassified,approved,
dakmai,ដកម៉ៃ,1,km,unclassified,approved,
dakp,ដកព,1,km,unclassified,approved,
dakpeay,ដកពាយ,1,km,unclassified,approved,
daktong,ដកទង,1,km,unclassified,approved,
dal,ដាល,1555,km,unclassified,approved,
dal,ដាល់,52,km,unclassified,approved,
dalaambok,ដាល់អំបុក,1,km,unclassified,approved,
dalong,ដ៏ឡុង,1,km,unclassified,approved,
dalouk,ដលោក,1,km,unclassified,approved,
dalveal,ដាលវ៉ាល,1,km,unclassified,approved,
dam,ដម,138,km,unclassified,approved,
dam,ដាម,48,km,unclassified,approved,
dam,ដាំ,407,km,unclassified,approved,
dam,ដំ,160,km,unclassified,approved,
damaak,ដំអក់,1,km,unclassified,approved,
damaok,ដំអក់,1,km,unclassified,approved,
damb,ដំប,3,km,unclassified,approved,
dambae,ដំបែ,1,km,unclassified,approved,
damban,ដំបន់,3,km,unclassified,approved,
dambangkronhung,ដំបងគ្រញូង,1,km,unclassified,approved,
dambangyok,ដំបងយក្ស,1,km,unclassified,approved,
dambar,ដំបារ,1,km,unclassified,approved,
dambau,ដំបៅ,96,km,unclassified,approved,
dambon,ដំបន់,3,km,unclassified,approved,
dambongkronhung,ដំបងគ្រញូង,1,km,unclassified,approved,
dambongoyeaek,ដំបងយក្ស,1,km,unclassified,approved,
