roman,target,freq,freq_lang,category,status,notes
oeahaeah,អ៊ឹះអ៊ះ,1,km,unclassified,approved,
oekathuek,អ៊‌ឹកធឹក,1,km,unclassified,approved,
oekothuek,អ៊‌ឹកធឹក,1,km,unclassified,approved,
oem,អ៊‌ឹម,1,km,unclassified,approved,
oh,អុះ,1,km,unclassified,approved,
ohat,ឱហាត,1,km,unclassified,approved,
ohvaset,អុហ្វសិត,1,km,unclassified,approved,
ohvoset,អុហ្វសិត,1,km,unclassified,approved,
oj,អុជ,25,km,unclassified,approved,
ojjheachar,អជ្ឈាចារ,1,km,unclassified,approved,
ojjheasai,អជ្ឈាស័យ,1,km,unclassified,approved,
ojjhesonea,អជ្ឈេសនា,1,km,unclassified,approved,
ojjhottosontean,អជ្ឈត្តសន្តាន,1,km,unclassified,approved,
ojjhoukas,អជ្ឈោកាស,1,km,unclassified,approved,
ok,អក,101,km,unclassified,approved,
ok,អុ៎ក,1,km,unclassified,approved,
ok,អូខេ,1,km,unclassified,approved,
okalok,អុកឡុក,2,km,unclassified,approved,
okaslaor,ឱកាសល្អ,20,km,unclassified,approved,
okay,អូខេ,1,km,unclassified,approved,
oke,អូខេ,1,km,unclassified,approved,
okolok,អុកឡុក,2,km,unclassified,approved,
okun,អរគុណ,327,km,unclassified,approved,
ol,អុល,8,km,unclassified,approved,
olaal,អ៊ុលអាល់,1,km,unclassified,approved,
olarek,ឱឡារិក,15,km,unclassified,approved,
olarik,ឱឡារិក,15,km,unclassified,approved,
om,អុំ,198,km,unclassified,approved,
om,អ៊ំ,57,km,unclassified,approved,
oman,អូម៉ង់,1,km,places,approved,
omara,អមរា,1,km,unclassified,approved,
omarakouyean,អមរគោយាន,1,km,unclassified,approved,
omarakoyean,អមរគោយាន,1,km,unclassified,approved,
omaravikkheb,អមរាវិក្ខេប,1,km,unclassified,approved,
omarin,អមរិន្ទ,1,km,unclassified,approved,
ombaeng,អំបែង,3,km,unclassified,approved,
ombal,អម្បាល,6,km,words,approved,
ombal,អំបាល,1,km,unclassified,approved,
ombanhminh,អម្បាញ់មិញ,1,km,phrases,approved,
ombat,អំបាត,1,km,unclassified,approved,
ombay,អម្បាយ,1,km,words,approved,
ombay,អំបាយ,1,km,unclassified,approved,
ombel,អំបិល,233,km,unclassified,approved,
ombelmtes,អំបិលម្ទេស,1,km,unclassified,approved,
