roman,target,freq,freq_lang,category,status,notes
jicheate,ជីជាតិ,1,km,unclassified,approved,
jidoun,ជីដូន,1,km,unclassified,approved,
jidounmuoy,ជីដូនមួយ,1,km,unclassified,approved,
jieb,ជៀប,3,km,unclassified,approved,
jiebkabbas,ជៀបកប្បាស,1,km,unclassified,approved,
jiebkobbas,ជៀបកប្បាស,1,km,unclassified,approved,
jien,ជៀន,3,km,unclassified,approved,
jienchuon,ជៀនជួន,1,km,unclassified,approved,
jiengjeak,ជៀងជាក់,1,km,unclassified,approved,
jiengjek,ជៀងជាក់,1,km,unclassified,approved,
jies,ជៀស,276,km,unclassified,approved,
jiesthachey,ជៀស្ឋជ័យ,1,km,unclassified,approved,
jiesthochey,ជៀស្ឋជ័យ,1,km,unclassified,approved,
jiet,ជៀត,1,km,unclassified,approved,
jiev,ជៀវ,3,km,unclassified,approved,
jik,ជីក,96,km,unclassified,approved,
jikraeng,ជីក្រែង,1,km,unclassified,approved,
jikrondau,ជីករណ្ដៅ,7,km,unclassified,approved,
jilea,ជីលា,1,km,unclassified,approved,
jiluot,ជីលួត,1,km,unclassified,approved,
jiluotmuoy,ជីលួតមួយ,1,km,unclassified,approved,
jin,ជិន,125,km,unclassified,approved,
jinbot,ជិនបុត្រ,1,km,unclassified,approved,
jingchok,ជីងចក់,1,km,unclassified,approved,
jingchork,ជីងចក់,1,km,unclassified,approved,
jingochok,ជីងចក់,1,km,unclassified,approved,
jinn,ជិណ្ណ,1,km,unclassified,approved,
jinnakay,ជិណ្ណកាយ,1,km,unclassified,approved,
jinnokay,ជិណ្ណកាយ,1,km,unclassified,approved,
jinouros,ជិនោរស,1,km,unclassified,approved,
jinsrei,ជិនស្រី,1,km,unclassified,approved,
jinvong,ជិនវង្ស,1,km,unclassified,approved,
jip,ជីព,2,km,unclassified,approved,
jipa,ជីប៉ា,1,km,unclassified,approved,
jipochar,ជីពចរ,1,km,unclassified,approved,
jipochor,ជីពចរ,1,km,unclassified,approved,
jipuk,ជីពុក,1,km,unclassified,approved,
jir,ជីរ,51,km,unclassified,approved,
jir,ជឿ,2736,km,unclassified,approved,
jirjak,ជឿជាក់,1,km,unclassified,approved,
jirjeak,ជឿជាក់,1,km,unclassified,approved,
jirona,ជីរណា,2,km,unclassified,approved,
jis,ជិះ,1316,km,unclassified,approved,
