roman,target,freq,freq_lang,category,status,notes
bongruonh,បង្រួញ,1,km,unclassified,approved,
bongsamnanh,បង់សំណាញ់,1,km,unclassified,approved,
bongsiet,បង់សៀត,1,km,unclassified,approved,
bongsukoul,បង្សុកូល,4,km,unclassified,approved,
bonguoch,បង្អួច,167,km,unclassified,approved,
bonguol,បង្អួល,1,km,unclassified,approved,
bonguorch,បង្អួច,167,km,unclassified,approved,
bongvae,បង្វែរ,72,km,unclassified,approved,
bongvaeng,បង្វែង,1,km,unclassified,approved,
bongvech,បង្វេច,6,km,unclassified,approved,
bongveh,បង្វេះ,1,km,unclassified,approved,
bongverk,បង្វឹក,796,km,unclassified,approved,
bongvieeah,បង្វៀះ,1,km,unclassified,approved,
bongvien,បង្វៀន,1,km,unclassified,approved,
bongvil,បង្វិល,75,km,unclassified,approved,
bonhcham,បញ្ចាំ,42,km,unclassified,approved,
bonhchang,បញ្ចាំង,489,km,unclassified,approved,
bonhchau,បញ្ចើ,2,km,unclassified,approved,
bonhchauch,បញ្ចើច,3,km,unclassified,approved,
bonhchauch,បញ្ជើច,1,km,unclassified,approved,
bonhche,បញ្ចេរ,1,km,unclassified,approved,
bonhcheakar,បញ្ជាការ,1,km,unclassified,approved,
bonhcheh,បញ្ចេះ,1,km,unclassified,approved,
bonhchenh,បញ្ចេញ,2437,km,unclassified,approved,
bonhchhael,បញ្ឈែល,1,km,unclassified,approved,
bonhchhaut,បញ្ឆើត,1,km,unclassified,approved,
bonhchheab,បញ្ឆាប,1,km,unclassified,approved,
bonhchheach,បញ្ឆាច់,1,km,unclassified,approved,
bonhchheak,បញ្ឆាក,1,km,unclassified,approved,
bonhchheh,បញ្ឆេះ,38,km,unclassified,approved,
bonhchhich,បញ្ឆិច,1,km,unclassified,approved,
bonhchhieng,បញ្ឆៀង,3,km,unclassified,approved,
bonhchhit,បញ្ឆិត,15,km,unclassified,approved,
bonhchhor,បញ្ឈរ,37,km,unclassified,approved,
bonhchhout,បញ្ឆោត,45,km,unclassified,approved,
bonhchhuek,បញ្ឆឹក,1,km,unclassified,approved,
bonhchhueu,បញ្ឈឺ,2,km,unclassified,approved,
bonhchhuk,បញ្ឆុក,1,km,unclassified,approved,
bonhchhuol,បញ្ឆួល,1,km,unclassified,approved,
bonhchies,បញ្ចៀស,65,km,unclassified,approved,
bonhchih,បញ្ជិះ,1,km,unclassified,approved,
bonhchika,បញ្ជិកា,6,km,unclassified,approved,
bonhchikakroet,បញ្ជិកាក្រឹត,1,km,unclassified,approved,
bonhchis,បញ្ជិះ,1,km,unclassified,approved,
bonhchoab,បញ្ជាប់,1,km,unclassified,approved,
bonhchoabpeak,បញ្ជាប់ពាក្យ,1,km,unclassified,approved,
bonhchoabprolueng,បញ្ជាប់ព្រលឹង,1,km,unclassified,approved,
bonhchoan,បញ្ជាន់,1,km,unclassified,approved,
bonhchoanotrsde,បញ្ជាន់ត្រស្ដិ,1,km,unclassified,approved,
bonhchoch,បញ្ជច់,1,km,unclassified,approved,
bonhchok,បញ្ចុក,43,km,unclassified,approved,
bonhchok,បញ្ជក់,13,km,unclassified,approved,
bonhchol,បញ្ចូល,2029,km,unclassified,approved,
bonhchol,បញ្ជល់,1,km,unclassified,approved,
bonhchor,បញ្ចរ,1,km,unclassified,approved,
bonhchor,បញ្ជរ,4,km,unclassified,approved,
bonhchorb,បញ្ជាប់,1,km,unclassified,approved,
bonhchorbpeak,បញ្ជាប់ពាក្យ,1,km,unclassified,approved,
bonhchorbprolueng,បញ្ជាប់ព្រលឹង,1,km,unclassified,approved,
bonhchorn,បញ្ជាន់,1,km,unclassified,approved,
bonhchorntros,បញ្ជាន់ត្រស្ដិ,1,km,unclassified,approved,
bonhchossop,បញ្ចុះសព,4,km,unclassified,approved,
bonhchot,បញ្ជត,1,km,unclassified,approved,
bonhchou,បញ្ចោរ,3,km,unclassified,approved,
bonhchouk,បញ្ជោក,1,km,unclassified,approved,
bonhchour,បញ្ជោរ,1,km,unclassified,approved,
bonhchras,បញ្ច្រាស,8,km,unclassified,approved,
bonhchreal,បញ្ជ្រាល,1,km,unclassified,approved,
bonhchrich,បញ្ច្រិច,1,km,unclassified,approved,
bonhchris,បញ្ជ្រិះ,1,km,unclassified,approved,
bonhchrok,បញ្ច្រក,1,km,unclassified,approved,
bonhchrok,បញ្ជ្រក,1,km,unclassified,approved,
bonhchruch,បញ្ច្រូច,1,km,unclassified,approved,
bonhchrul,បញ្ជ្រុល,1,km,unclassified,approved,
bonhchruoh,បញ្ច្រោះ,1,km,unclassified,approved,
bonhchruos,បញ្ជ្រួស,1,km,unclassified,approved,
bonhchuhsop,បញ្ចុះសព,4,km,unclassified,approved,
bonhchuoh,បញ្ជោះ,1,km,unclassified,approved,
bonhjang,បញ្ចាំង,489,km,unclassified,approved,
bonhjob,បញ្ចប់,2895,km,unclassified,approved,
bonhnh,បុញ្ញ,1,km,unclassified,approved,
bonhnha,បញ្ញា,339,km,unclassified,approved,
bonhnhabaromi,បញ្ញាបារមី,1,km,unclassified,approved,
bonhnhae,បញ្ញែ,1,km,unclassified,approved,
bonhnhaem,បញ្ញែម,1,km,unclassified,approved,
bonhnhan,បញ្ញាណ,1,km,unclassified,approved,
bonhnhanurub,បញ្ញានុរូប,1,km,unclassified,approved,
bonhnhaphea,បញ្ញាភា,1,km,unclassified,approved,
bonhnherkaek,បញ្ញើក្អែក,1,km,unclassified,approved,
bbanhnhatte,បញ្ញត្តិ,11,km,unclassified,approved,
panhnhavorn,បញ្ញវន្ត,1,km,unclassified,approved,
bonhnhu,បញ្ញើ,60,km,unclassified,approved,
bonlae,បន្លែ,720,km,unclassified,approved,
bonlea,បន្លា,10,km,unclassified,approved,
bonleach,បន្លាច,36,km,unclassified,approved,
bonleaebongkar,បន្លែបង្ការ,1,km,unclassified,approved,
bonleaeng,បន្លែង,1,km,unclassified,approved,
bonlas,បន្លាស់,74,km,unclassified,approved,
bonleay,បន្លាយ,140,km,unclassified,approved,
bonlich,បន្លិច,3,km,unclassified,approved,
bonliek,បន្លៀក,1,km,unclassified,approved,
bonlien,បន្លៀន,1,km,unclassified,approved,
bonlob,បន្លប់,3,km,unclassified,approved,
bonlom,បន្លំ,130,km,unclassified,approved,
bonlomchoul,បន្លំចូល,2,km,unclassified,approved,
bonlomyok,បន្លំយក,3,km,unclassified,approved,
bonluem,បន្លឹម,1,km,unclassified,approved,
bonlueu,បន្លឺ,18,km,unclassified,approved,
bonluk,បន្លុក,1,km,unclassified,approved,
bonlung,បន្លុង,1,km,unclassified,approved,
bonluoh,បន្លោះ,1,km,unclassified,approved,
bonluonh,បន្លួញ,1,km,unclassified,approved,
bonluy,បន្លុយ,1,km,unclassified,approved,
bonnae,បណ្ណែ,1,km,unclassified,approved,
bonnakar,បណ្ណាការ,1,km,unclassified,approved,
bonnakear,បណ្ណាគារ,1,km,unclassified,approved,
bonnakearik,បណ្ណាគារិក,1,km,unclassified,approved,
bonnarokkhor,បណ្ណារក្ខ,1,km,unclassified,approved,
bonnathikar,បណ្ណាធិការ,1,km,unclassified,approved,
bonneh,ប៉ុណ្ណេះ,43,km,unclassified,approved,
bonnoeng,ប៉ុណ្ណឹង,258,km,unclassified,approved,
bonnosalea,បណ្ណសាលា,1,km,unclassified,approved,
bonombeal,ប៉ុនអម្បាល,1,km,unclassified,approved,
