roman,target,freq,freq_lang,category,status,notes
ambanhminh,អម្បាញ់មិញ,1,km,phrases,approved,
ombanhminh,អម្បាញ់មិញ,1,km,phrases,approved,
ombay,អម្បាយ,1,km,words,approved,
ombal,អម្បាល,6,km,words,approved,
ambur,អម្បូរ,13,km,unclassified,approved,
ombur,អម្បូរ,13,km,unclassified,approved,
ambous,អម្បោស,1,km,unclassified,approved,
ombous,អម្បោស,1,km,unclassified,approved,
ampor,អម្ព,1,km,unclassified,approved,
ompor,អម្ព,1,km,unclassified,approved,
ampoka,អម្ពកា,1,km,unclassified,approved,
ompoka,អម្ពកា,1,km,unclassified,approved,
ompor,អម្ពរ,15,km,unclassified,approved,
ompea,អម្ពា,1,km,unclassified,approved,
ompealea,អម្ពាលា,1,km,unclassified,approved,
ompil,អម្ពិល,2,km,unclassified,approved,
ampilotuek,អម្ពិលទឹក,1,km,unclassified,approved,
ompilotuek,អម្ពិលទឹក,1,km,unclassified,approved,
ampilbrakaphlae,អម្ពិលប្រក់ផ្លែ,1,km,unclassified,approved,
ompilbrokophlae,អម្ពិលប្រក់ផ្លែ,1,km,unclassified,approved,
ompu,អម្ពុ,1,km,unclassified,approved,
amphouchini,អម្ភោជិនី,1,km,unclassified,approved,
omphouchini,អម្ភោជិនី,1,km,unclassified,approved,
amphout,អម្ភោទ,1,km,unclassified,approved,
omphout,អម្ភោទ,1,km,unclassified,approved,
amphouthi,អម្ភោធិ,1,km,unclassified,approved,
omphouthi,អម្ភោធិ,1,km,unclassified,approved,
amma,អម្មា,1,km,unclassified,approved,
amror,អម្រ,1,km,unclassified,approved,
omror,អម្រ,1,km,unclassified,approved,
amruet,អម្រឹត,66,km,unclassified,approved,
omruet,អម្រឹត,66,km,unclassified,approved,
thxq,អរគុណ,327,km,unclassified,approved,
ekaak,អ៊‌ិកអ៊ាក់,1,km,unclassified,approved,
em,អ៊‌ិម,1,km,unclassified,approved,
ehaoh,អ៊‌ិះអ៊ុះ,1,km,unclassified,approved,
ei,អ៊‌ី,1,km,unclassified,approved,
eikaak,អ៊‌ីកអ៊ាក,1,km,unclassified,approved,
eichoeng,អ៊‌ីចឹង,1,km,unclassified,approved,
eichoh,អ៊‌ីចុះ,1,km,unclassified,approved,
eichong,អ៊‌ីចុង,1,km,unclassified,approved,
eicheh,អ៊‌ីចេះ,1,km,unclassified,approved,
eitaeu,អ៊‌ីតើ,1,km,unclassified,approved,
eitha,អ៊‌ីថា,1,km,unclassified,approved,
oeah,អ៊‌ឹះ,1,km,unclassified,approved,
oekathuek,អ៊‌ឹកធឹក,1,km,unclassified,approved,
oekothuek,អ៊‌ឹកធឹក,1,km,unclassified,approved,
oem,អ៊‌ឹម,1,km,unclassified,approved,
oeahaeah,អ៊‌ឹះអ៊ះ,1,km,unclassified,approved,
euah,អ៊‌ឺះ,1,km,unclassified,approved,
eut,អ៊‌ឺត,1,km,unclassified,approved,
onga,អ៊ុង៉ាៗ,1,km,unclassified,approved,
ot,អ៊ុត,97,km,unclassified,approved,
oy,អ៊ុយ,188,km,unclassified,approved,
olaal,អ៊ុលអាល់,1,km,unclassified,approved,
ou,អ៊ូ,77,km,unclassified,approved,
oung,អ៊ូង,1,km,unclassified,approved,
oungpronung,អ៊ូងព្រនូង,1,km,unclassified,approved,
ouch,អ៊ូច,8,km,unclassified,approved,
ounh,អ៊ូញ,1,km,unclassified,approved,
outru,អ៊ូទ្រូ,1,km,unclassified,approved,
oupatru,អ៊ូប៉ទ្រូ,1,km,unclassified,approved,
oupotru,អ៊ូប៉ទ្រូ,1,km,unclassified,approved,
ouy,អ៊ូយ,1,km,unclassified,approved,
ouaar,អ៊ូអរ,13,km,unclassified,approved,
ouaor,អ៊ូអរ,13,km,unclassified,approved,
ouaa,អ៊ូអា,1,km,unclassified,approved,
ouaea,អ៊ូអ៊ា,1,km,unclassified,approved,
ouaae,អ៊ូអែ,1,km,unclassified,approved,
aen,អ៊ែន,5,km,unclassified,approved,
aeloaol,អ៊ែលអ៊ល,1,km,unclassified,approved,
aaesmomeaes,អ៊ែសមមែស,1,km,unclassified,approved,
ngaeng,អ្ងែង,1,km,unclassified,approved,
nakkandiet,អ្នកកន្ដៀត,1,km,unclassified,approved,
nakkrar,អ្នកក្រ,10,km,unclassified,approved,
nakgoamr,អ្នកគាំទ្រ,177,km,unclassified,approved,
nakgru,អ្នកគ្រូ,14,km,unclassified,approved,
nakngear,អ្នកងារ,1,km,unclassified,approved,
nokngear,អ្នកងារ,1,km,unclassified,approved,
nakchamrieng,អ្នកចម្រៀង,5,km,unclassified,approved,
nakcham,អ្នកចាំ,2,km,unclassified,approved,
nakdoeng,អ្នកដឹង,6,km,unclassified,approved,
nakdoun,អ្នកដូន,1,km,unclassified,approved,
nakta,អ្នកតា,6,km,unclassified,approved,
naktruot,អ្នកត្រួត,6,km,unclassified,approved,
naktruostray,អ្នកត្រួសត្រាយ,7,km,unclassified,approved,
nakniponthor,អ្នកនិពន្ធ,11,km,unclassified,approved,
nakbat,អ្នកបាទ,1,km,unclassified,approved,
nakbon,អ្នកបុណ្យ,1,km,unclassified,approved,
nokphong,អ្នកផង,1,km,unclassified,approved,
nakphlov,អ្នកផ្លូវ,1,km,unclassified,approved,
nakmoha,អ្នកមហា,1,km,unclassified,approved,
nokmoha,អ្នកមហា,1,km,unclassified,approved,
nakamday,អ្នកម្ដាយ,298,km,unclassified,approved,
nakrok,អ្នករក,69,km,unclassified,approved,
nakroksa,អ្នករក្សា,7,km,unclassified,approved,
nakreaykar,អ្នករាយការណ៍,6,km,unclassified,approved,
nakriskon,អ្នករិះគន់,8,km,unclassified,approved,
nakvipheak,អ្នកវិភាគ,23,km,unclassified,approved,
nakselb,អ្នកសិល្ប៍,1,km,unclassified,approved,
naksrei,អ្នកស្រី,143,km,unclassified,approved,
ah,អ្ហ,1,km,unclassified,approved,
ahah,អ្ហះ,1,km,unclassified,approved,
ahak,អ្ហ៊ៈ,1,km,unclassified,approved,
aha,អ្ហា,1,km,unclassified,approved,
ahaah,អ្ហាះ,1,km,unclassified,approved,
ahaak,អ្ហាៈ,1,km,unclassified,approved,
ahoeak,អ្ហឹៈ,1,km,unclassified,approved,
aheu,អ្ហឺ,1,km,unclassified,approved,
aheuah,អ្ហ៊‌ឺ៎ះ,1,km,unclassified,approved,
ahoh,អ្ហុះ,1,km,unclassified,approved,
ahou,អ្ហូ,1,km,unclassified,approved,
ahouah,អ្ហូះ,1,km,unclassified,approved,
ahaeak,អ្ហ៊ែៈ,1,km,unclassified,approved,
ahaeng,អ្ហែង,1,km,unclassified,approved,
ahai,អ្ហ៊ៃ,1,km,unclassified,approved,
ahao,អ្ហោ,1,km,unclassified,approved,
ahaoh,អ្ហោះ,1,km,unclassified,approved,
intor,ឥន្ទ,3,km,unclassified,approved,
ukanha,ឧកញ៉ា,1,km,unclassified,approved,
ukonha,ឧកញ៉ា,1,km,unclassified,approved,
ryk,ឫក,7,km,unclassified,approved,
ryksar,ឫក្ស,1,km,unclassified,approved,
ryksor,ឫក្ស,1,km,unclassified,approved,
ryksanak,ឫក្សណៈ,1,km,unclassified,approved,
ryksonak,ឫក្សណៈ,1,km,unclassified,approved,
ryksapear,ឫក្សពារ,1,km,unclassified,approved,
ryksopear,ឫក្សពារ,1,km,unclassified,approved,
rykses,ឫក្សេស,1,km,unclassified,approved,
rykvet,ឫគ្វេទ,1,km,unclassified,approved,
ryn,ឫណ,1,km,unclassified,approved,
ryt,ឫត,1,km,unclassified,approved,
ryteyea,ឫតិយា,1,km,unclassified,approved,
ryto,ឫតុ,1,km,unclassified,approved,
rytthor,ឫទ្ធ,1,km,unclassified,approved,
rytthea,ឫទ្ធា,1,km,unclassified,approved,
ryttheanupheap,ឫទ្ធានុភាព,1,km,unclassified,approved,
rytthi,ឫទ្ធិ,6,km,unclassified,approved,
rys,ឫស,42,km,unclassified,approved,
rysadei,ឫសដី,1,km,unclassified,approved,
rysodei,ឫសដី,1,km,unclassified,approved,
rysadoung,ឫសដូង,1,km,unclassified,approved,
rysodoung,ឫសដូង,1,km,unclassified,approved,
rysadoungobat,ឫសដូងបាត,1,km,unclassified,approved,
rysodoungobat,ឫសដូងបាត,1,km,unclassified,approved,
